theta_deg,u_D_meV,fit_status,rmse_cG_fit,valid_fit,phase_grey_mask
3.95,16.5,insufficient_clean_finite,,False,True
3.95,17.0,insufficient_clean_finite,,False,True
3.95,17.5,insufficient_clean_finite,,False,True
3.95,18.0,insufficient_clean_finite,,False,True
3.95,18.5,insufficient_clean_finite,,False,True
3.95,19.0,insufficient_clean_finite,,False,True
3.95,19.5,insufficient_clean_finite,,False,True
3.95,20.0,insufficient_clean_finite,,False,True
4.0,0.0,fit_ok,1.0628688154914065e-06,True,False
4.0,0.5,fit_ok,1.1825982043363894e-06,True,False
4.0,1.0,fit_ok,1.5284434683972275e-06,True,False
4.0,1.5,fit_ok,2.0446303737454104e-06,True,False
4.0,2.0,fit_ok,2.631287911676122e-06,True,False
4.0,2.5,fit_ok,3.170929666613913e-06,True,False
4.0,3.0,fit_ok,3.654238205561516e-06,True,False
4.0,3.5,fit_ok,3.864833101752854e-06,True,False
4.0,4.0,fit_ok,3.963116667805924e-06,True,False
4.0,4.5,fit_ok,4.293110827308649e-06,True,False
4.0,5.0,fit_ok,5.098439192642691e-06,True,False
4.0,5.5,fit_ok,6.894420120929771e-06,True,False
4.0,6.0,fit_ok,9.936983984147278e-06,True,False
4.0,6.5,fit_ok,1.3878607948160874e-05,True,False
4.0,7.0,fit_ok,0.0008520359159111,True,False
4.0,7.5,fit_ok,0.0011156769490671,True,False
4.0,8.0,fit_ok,0.0007588923422826,True,False
4.0,8.5,fit_ok,0.0009968440348123,True,False
4.0,9.0,fit_ok,0.0012393793521217,True,False
4.0,9.5,fit_ok,0.0014415780837411,True,False
4.0,10.0,fit_ok,0.0014804158807153,True,False
4.0,10.5,fit_ok,0.0025941269036302,True,False
4.0,11.0,fit_ok,0.0018429727940992,True,False
4.0,11.5,fit_ok,0.0055100845763006,True,False
4.0,12.0,fit_ok,0.0002696098880604,True,False
4.0,12.5,fit_ok,6.917775036302792e-05,True,False
4.0,13.0,fit_ok,2.4062650348828208e-05,True,False
4.0,13.5,fit_ok,2.265694298961478e-05,True,False
4.0,14.0,fit_ok,2.6234963275829816e-05,True,False
4.0,14.5,fit_ok,2.769198536885546e-05,True,False
4.0,15.0,fit_ok,2.7037082312966826e-05,True,False
4.0,15.5,insufficient_clean_finite,,False,True
4.0,16.0,insufficient_clean_finite,,False,True
4.0,16.5,insufficient_clean_finite,,False,True
4.0,17.0,insufficient_clean_finite,,False,True
4.0,17.5,insufficient_clean_finite,,False,True
4.0,18.0,insufficient_clean_finite,,False,True
4.0,18.5,insufficient_clean_finite,,False,True
4.0,19.0,insufficient_clean_finite,,False,True
4.0,19.5,insufficient_clean_finite,,False,True
4.0,20.0,insufficient_clean_finite,,False,True
